2026-05-16 09:05:17 | INFO     | db | DB initialisation complete
2026-05-16 09:05:17 | INFO     | main | Database initialised successfully
2026-05-16 09:05:28 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:05:28 | INFO     | routes | Query request — question_len=26 top_k=5
2026-05-16 09:05:28 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:05:37 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:05:37 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:05:37 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:05:37 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:05:37 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:05:37 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2663
2026-05-16 09:05:39 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:05:39 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-05-16 09:07:12 | INFO     | main | Application shutting down
2026-05-16 09:07:21 | INFO     | main | Starting RQP Chatbot Backend v0.1.0 | provider=gemini
2026-05-16 09:07:21 | INFO     | db | Initialising DB — host=localhost db=rqp_chat schema=rqp
2026-05-16 09:07:21 | INFO     | db | Using embedding dimension: 3072 (provider=gemini)
2026-05-16 09:07:21 | INFO     | db | DB initialisation complete
2026-05-16 09:07:21 | INFO     | main | Database initialised successfully
2026-05-16 09:08:25 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:08:25 | INFO     | routes | Query request — question_len=26 top_k=5
2026-05-16 09:08:25 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:08:43 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:08:43 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:08:43 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:08:43 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:08:43 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:08:43 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2663
2026-05-16 09:08:44 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:08:47 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-16 09:08:47 | INFO     | llm | Chat response received — reply_len=78
2026-05-16 09:08:47 | INFO     | routes | Query answered successfully — answer_len=78
2026-05-16 09:08:47 | INFO     | main | RESPONSE POST /documents/query → 200 (22259.2ms)
2026-05-16 09:10:14 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:10:14 | INFO     | routes | Query request — question_len=21 top_k=5
